REPORTING_YEAR,FACILITY_NAME,GHGRP_ID,REPORTED_ADDRESS,lat,long,CITY_NAME,COUNTY_NAME,STATE,ZIP_CODE,PARENT_COMPANIES,ghg_quantity,SUBPARTS
2011,Trident,1006185,4070 TRIDENT ROAD,45.944769,-111.477076,THREE FORKS,GALLATIN,MT,59752,Holcim (US) Inc (100%),262908,"C,H"
2011,UNIVERSITY OF MISSOURI MU POWER PLANT,1003703,401 East Stewart Street,38.94601,-92.33328,COLUMBIA,BOONE,MO,65211,Curators of the University of Missouri (100%),262865,C
2011,Mid-Connecticut Resources Recovery Facility,1002765,,41.7494,-72.6536,Hartford,HARTFORD,CT,6114,Connecticut Resources Recovery Authority (100%),261705,C
2011,R W Miller,1000959,2217 FMROAD 3137,32.6581,-98.3103,PALO PINTO,Palo Pinto,TX,76484,BRAZOS ELECTRIC POWER COOPERATIVE INC (100%),261084,D
2011,"WESTAR ENERGY, INC.",1000583,1685 ROAD 200TH,38.4464,-96.0651,EMPORIA,LYON,KS,66801,"Westar Energy, Inc. (100%)",261047,D
2011,Greens Bayou,1005671,12070 OLD BEAUMONT HIGHWAY,29.8208,-95.2194,HOUSTON,Harris,TX,77049,NRG Energy Inc. (100%),260888,"C,D"
2011,"Orion Engineered Carbons, LLC.",1007626,7005 SH83 S,29.734346,-91.482148,FRANKLIN,SAINT MARY,LA,70538,ORION ENGINEERED CARBONS LLC (100%),260849,"C,X"
2011,GeoSouthern Energy Corporation,1009848,5416 HWY 290 West,30.18117,-96.47723,Brenham,WASHINGTON,TX,77833,Geosouthern Energy Corporation (100%),260843,W
2011,Victoria Power Station,1000924,1205 S BOTTOM ST,28.7883,-97.01,VICTORIA,Victoria,TX,77901,"RENU POWER HOLDINGS, LLC (100%)",260017,"C,D"
2011,Sheridan Production Company LLC 260 East Texas Basin,1008392,"9 Greenway Plaza, Suite 1300",29.7334229,-95.4325786,Houston,,TX,77046,DEVON ENERGY (100%),259097,W
2011,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",1008708,910 INDUSTRIAL STREET,37.301954,-77.264664,HOPEWELL,HOPEWELL CITY,VA,23860,Rock-Tenn Company (100%),259049,"AA,C"
2011,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",1002122,,38.026667,-122.067222,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,AIR PRODUCTS & CHEMICALS INC (100%),258513,P
2011,Coyote Gulch Treating Plant,1001946,,37.0141,-108.0615,DURANGO,LA PLATA,CO,81301,Southern Ute Indian Tribe (51%); Kinder Morgan (49%),258507,"C,W"
2011,GALLUP REFINERY,1003355,92 Giant Crossing,35.490278,-108.425,Jamestown,MCKINLEY,NM,87347,"Western Refining Southwest, Inc. (100%)",258235,"C,MM,Y"
2011,"WESTROCK TEXAS, L.P.",1002305,1913 FM 105,30.3387,-94.06635,EVADALE,JASPER COUNTY,TX,77615,MEADWESTVACO CORP (100%),257727,"AA,C,TT"
2011,Maddox,1000753,9M W OF HOBBS ON HWY 62/180,32.7131,-103.31,HOBBS,Lea,NM,88240,XCEL ENERGY INC (100%),257591,"C,D"
2011,MidMar West Gas Plant,1006160,9096 South East 8000,32.283891,-102.851484,Andrews,ANDREWS COUNTY,TX,79714,MidMar Gas LLC (100%),257508,"C,W"
2011,CONTINENTAL CARBON COMPANY,1006287,1006 EAST OAKLAND AVENUE,36.66616,-97.07163,PONCA CITY,KAY,OK,74601,CONTINENTAL CARBON CO (100%),256966,"C,X"
2011,San Juan Basin,1009242,332 Road 3100,37.795963,-122.022317,Aztec,CONTRA COSTA,NM,87410,CHEVRON CORP (100%),256618,W
2011,Newark Bay Cogen,1001239,414 462 AVE P,40.7197,-74.13,NEWARK,Essex,NJ,7105,NEWARK BAY COGENERATION PTNR LP (100%),255879,"C,D"
2011,AUX SABLE LIQUID PRODUCTS INC,1005770,6155 EAST U.S. ROUTE 6,41.41781,-88.30372,MORRIS,GRUNDY COUNTY,IL,60450,AUX SABLE LIQUID PRODUCTS  (100%),255818,"C,NN,W"
2011,SAN JUAN GAS PLANT,1002264,1001 ARIZONA,36.732833,-107.976889,BLOOMFIELD,SAN JUAN,NM,87413,BP America Production Company (50%); ConocoPhillips Company (50%),255794,"C,W"
2011,Manitowoc,1000987,701 Columbus Street,44.082,-87.6558,MANITOWOC,Manitowoc,WI,54220,Manitowoc Public Utilities (100%),255724,"C,D"
2011,KING AND QUEEN LANDFILL,1006300,1000 IRIS RD,37.634731,-76.748416,LITTLE PLYMOUTH,KING AND QUEEN,VA,23091,Republic Services (100%),255683,HH
2011,Baltimore Gas & Electric Company,1005477,1699 Leadenhall Street,39.271307,-76.618519,Baltimore,BALTIMORE CITY,MD,21230,EXELON CORP (100%),255597,"NN,W"
2011,WASTE MANAGEMENT DISPOSAL SERVICES OF OREGON,1007989,18177 CEDAR SPRINGS LANE,45.623963,-120.254986,ARLINGTON,GILLIAM,OR,97812,"Waste Management, Inc. (100%)",255579,"C,HH"
2011,Newfield.220.Gulf Coast,1008367,4 Waterway Square Place,30.1261952,-95.4672962,The Woodlands,,TX,77380,NEWFIELD EXPLORATION CO (100%),255393,W
2011,"Nucor Steel Tuscaloosa, Inc.",1003457,1700 Holt Road NE,33.23375,-87.50693,Tuscaloosa,TUSCALOOSA COUNTY,AL,35404,NUCOR STEEL CORP (100%),254618,"C,Q"
2011,Arkansas Loop & Simpson Treating Plants,1001760,,37.0532,-107.7855,DURANGO,LA PLATA,CO,81303,Southern Ute Indian Tribe (51%); Kinder Morgan (49%),254478,"C,W"
2011,East Texas Basin,1010150,10000 Energy Dr,29.93876,-95.3509,Spring,HARRIS COUNTY,TX,77389,Southwestern Energy (100%),253841,W
2011,The Peoples Gas Light and Coke Company,1001966,200 East Randolph Street,41.88449,-87.62314,CHICAGO,COOK COUNTY,IL,60601,INTEGRYS ENERGY GROUP INC (100%),253816,"NN,W"
2011,NIAGARA MOHAWK POWER CORPORATION,1002603,300 Erie Boulevard West,43.05085,-76.15701,Syracuse,ONONDAGA COUNTY,NY,13202,"Niagara Mohawk Holdings, Inc. (100%)",253429,"DD,NN,W"
2011,MACPHERSON OIL COMPANY,1004628,24118 Round Mountain Road,35.5512,-118.93057,BAKERSFIELD,KERN,CA,93308,MACPHERSON OIL CO (100%),253093,"C,W"
2011,Horsehead Corp. Monaca Smelter,1004424,300 Frankfort Road,40.67058,-80.3365,Monaca,BEAVER,PA,15061,HORSEHEAD HOLDING CORP (100%),252914,"C,GG"
2011,ATASCOCITA RECYCLING AND DISPOSAL FACILITY,1007800,3623 WILSON ROAD,29.95135,-95.24966,HUMBLE,HARRIS COUNTY,TX,77396,"Waste Management, Inc. (100%)",252784,"C,HH"
2011,Frank R. Bowerman Landfill,1002107,11002 BEE CANYON ACCESS RD,33.7183,-117.7023,IRVINE,ORANGE,CA,92602,County of Orange (100%),252482,HH
2011,International Paper - Texarkana Mill,1006668,9978 FM 3129,33.2644,-94.069639,QUEEN CITY,CASS,TX,75572,INTERNATIONAL PAPER CO (100%),252481,"AA,C,TT"
2011,Mecklenburg Power Station,1000257,204 COGEN DRIVE,36.6009,-78.53,CLARKSVILLE,Mecklenburg,VA,23927,DOMINION RESOURCES INC (100%),252088,"C,D"
2011,Magnet Cove Generating Station,1000185,410 HENDERSON ROAD,34.4304,-92.8333,MALVERN,Hot Spring,AR,72104,"IPR-GDF SUEZ North America, Inc. (100%)",252072,D
2011,360 Anadarko Basin QEP Energy Company,1009285,"6100 South Yale, Suite 900",36.072617,-95.923102,Tulsa,,OK,74136,QEP RESOURCES INC (100%),251717,W
2011,BASF Corporation,1003325,1277 Dedrick Road,32.877917,-83.223889,McIntyre,WILKINSON COUNTY,GA,31054,BASF Corporation (100%),251348,C
2011,BI-COUNTY SOLID WASTE MANAGEMENT SYSTEMS,1005281,3212 Dover Road,36.538,-87.54235,Woodlawn,MONTGOMERY,TN,37191,Montgomery County Government (100%),251292,HH
2011,TATE & LYLE LAFAYETTE SOUTH,1005988,3300 US 52 S,40.37909,-86.83882,LAFAYETTE,TIPPECANOE COUNTY,IN,47905,TATE & LYLE Ingredients Americas LLC (100%),250984,C
2011,GRAYMONT WESTERN U.S. INC. INDIAN CREEK,1002773,4.5 MILES W. OF TOWNSEND,46.32847,-111.61741,TOWNSEND,BROADWATER,MT,59644,"Graymont, Inc. (100%)",250260,"C,S"
2011,Portside Energy,1000236,6290 US HWY 12,41.6317,-87.1728,PORTAGE,Porter,IN,46368,PRIMARY ENERGY RECYCLING HOLDINGS LLC (85.7%); Atlantic Power (US) GP (14.3%),249981,C
2011,KIEFER LANDFILL,1004037,12701 KIEFER BLVD,38.51639,-121.19724,SLOUGHHOUSE,SACRAMENTO COUNTY,CA,95683,County of Sacramento (100%),249959,"C,HH"
2011,KUTZ Canyon GAS PLANT,1003315,,36.6672,-107.9611,BLOOMFIELD,SAN JUAN,NM,87413,"Williams Field Services Group, LLC (100%)",249763,"C,W"
2011,CITY OF BEAUMONT LANDFILL,1002065,5895 LAFIN DR,30.035647,-94.13335,BEAUMONT,JEFFERSON,TX,77705,City of Beaumont (100%),249651,HH
2011,"West Rock Mill Company, LLC",1007964,28270 U. S. Hwy 80,32.453775,-87.977104,Demopolis,MARENGO,AL,36732,Rock-Tenn Company (100%),249434,"AA,C,TT"
2011,Encana Oil & Gas - Green River Basin,1008209,"370 17th Street, Suite 1700",39.74369,-104.98777,Denver,DENVER COUNTY,CO,80202,ENCANA OIL & GAS (USA) INC (100%),249393,W
2011,International Paper - Orange Mill,1005909,1750 INLAND RD,30.2175,-93.738611,ORANGE,ORANGE,TX,77632,TEMPLE-INLAND INC (100%),248350,"AA,C,TT"
2011,BEECH HOLLOW SANITARY LANDFILL *,1004815,28 AW LONG ROAD,39.12929,-82.465678,WELLSTON,JACKSON,OH,45692,"Rumpke Waste, Inc. (100%)",247799,"C,HH"
2011,Spindle Hill Energy Center,1000486,6335 WELD COUNTY RD 19,40.0914,-104.8819,Fort Lupton,Weld,CO,80621,"Invenergy LLC (51%); Marubeni Power America, Inc. (c/o Corporation Trust Center) (49%)",247751,"C,D"
2011,Fort Dodge aka Judson Large,1001573,11453 FT DODGE RD,37.7328,-99.9497,DODGE CITY,Ford,KS,67801,"MID KANSAS ELECTRIC CO, LLC (100%)",247549,"C,D"
2011,SandRidge 360 Anadarko Basin,1008806,123 Robert S. Kerr Ave.,35.4698,-97.51477,Oklahoma City,OKLAHOMA COUNTY,OK,73102,"SandRidge Exploration and Production, LLC (100%)",247174,W
2011,"Atlantis, MMS Platform ID 02481, Complex ID 1223-1",1004233,,27.19545638,-90.02698449,Offshore,,LA,0,BP America Inc (56%); BHP Billiton Petroleum Holding LLC (44%),246661,"C,W"
2011,SUWANNEE AMERICAN CEMENT,1000533,5117 US HIGHWAY 27,29.9616,-82.8497,BRANFORD,SUWANNEE,FL,32008,ANDERSON COLUMBIA (50%); VOTORANTIM CIMENTOS NORTH AMERICA (50%),246344,H
2011,Brandywine Power Facility,1001288,16400 MATTAWOMAN DRIVE,38.6681,-76.8678,BRANDYWINE,Prince George'S,MD,20613,PANDA ENERGY (100%),245922,D
2011,CARMEUSE LIME AND STONE,1003487,1696 ORANDA ROAD,39.02401,-78.333,STRASBURG,SHENANDOAH COUNTY,VA,22657,"Carmeuse Lime, Inc. (100%)",245078,"C,S"
2011,US Steel - Keetac,1001618,1 MINE ROAD,47.41326,-93.06357,KEEWATIN,SAINT LOUIS,MN,55753,United States Steel Corporation (100%),245046,"C,Q"
2011,KERN RIVER GAS TRANSMISSION COMPANY: MUDDY CREEK COMPRESSOR STATION,1002761,1419 WAGON WHEEL RD.,42.023456,-110.569218,KEMMERER,LINCOLN,WY,83101,MID-AMERICAN ENERGY HOLDINGS CO (100%),244858,"C,W"
2011,"Expera Specialty Solutions, LLC",1005991,515 W DAVENPORT ST,45.6391,-89.421,RHINELANDER,ONEIDA,WI,54501,WAUSAU PAPER CORP (100%),244661,C
2011,Bellemeade Power Station,1001255,1860 COMMERCE ROAD,37.4964,-77.4319,RICHMOND,Richmond,VA,23224,DOMINION RESOURCES INC (100%),244654,D
2011,"AM/NS Calvert, LLC",1005491,1 AM/NS Way,31.146111,-87.992778,CALVERT,MOBILE COUNTY,AL,36513,THYSSENKRUPP STEEL USA LLC (100%),244570,C
2011,ONE EARTH ENERGY LLC,1002356,202 N JORDAN DR,40.468714,-88.395924,GIBSON CITY,FORD,IL,60936,"One Earth Energy, LLC (100%)",244537,"C,II"
2011,"Elk Operating Services, LLC 585 Paradox Basin",1009956,"1700 Lincoln St., Suite 2950",39.742905,-104.98738,Denver,DENVER,CO,80203,Resolute Energy Corporation (100%),244095,"UU,W"
2011,Le Norman Operating LLC - 360 - Anadarko Basin,1010258,"4700 Gaillardia Pkwy., Ste. 200",35.61069,-97.60779,Oklahoma City,Oklahoma,OK,73142,Forest Oil Corporation (100%),244037,W
2011,535 Green River Basin DEC,1008621,333 West Sheridan Ave,35.4711808,-97.516602,Oklahoma City,Oklahoma,OK,73102,DEVON ENERGY (100%),243837,W
2011,Reedy Creek Improvement District/Walt Disney World Resort,1007870,1375 Buena Vista Drive,28.4272,-81.5803,LAKE BUENA VISTA,Orange,FL,32830,The Walt Disney Company (99%); Reedy Creek Improvement District (1%),243804,"C,D,NN"
2011,360 Anadarko Basin,1009265,701 Cedar Lake Blvd,35.56719,-97.49827,Oklahoma City,OKLAHOMA COUNTY,OK,73114,"CHAPARRAL ENERGY, INC (100%)",243416,W
2011,XTO Energy Inc 415 Strawn,1009387,600 East Exchange Road,32.7784997,-97.3570576,Fort Worth,,TX,76164,ExxonMobil Corporation (100%),243356,W
2011,SHOWA DENKO CARBON INCORPORATED 130130,1006006,478 RIDGE RD.,33.090278,-80.341667,RIDGEVILLE,DORCHESTER,SC,29472,"Showa Denko Carbon, Inc. (100%)",242960,C
2011,CARDINAL COGEN,1003344,288 CAMPUS DRIVE,37.43055,-122.17603,STANFORD,SANTA CLARA,CA,94305,GENERAL ELECTRIC CO (GE CO) (100%),242710,C
2011,COG Operating LLC  430 Permian Basin,1009707,"550 West Texas Avenue, Suite 100",31.99845,-102.079948,Midland,MIDLAND,TX,79701,"COG OPERATING, LLC (100%)",242592,W
2011,Medicine Bow Treating Facility,1001938,,42.78724535,-105.6190309,Gillette,Converse,WY,82716,ANADARKO PETROLEUM CORP (100%),242573,"C,W"
2011,Central Treating Facility,1004824,,39.8338,-108.2957,Meeker,RIO BLANCO COUNTY,CO,81641,"Enterprise Gas Processing, LLC (100%)",242558,"C,W"
2011,Hibbing Taconite Company,1005116,4950 County Highway 5 North,47.476831,-92.967271,Hibbing,SAINT LOUIS,MN,55746,"Hibbing Taconite Company, A Joint Venture (100%)",242024,"C,Q"
2011,Rockingham County Combustion Turbine,1001322,240 ERNEST DRIVE,36.3297,-79.8297,REIDSVILLE,Rockingham,NC,27320,DUKE ENERGY CORP (100%),241323,D
2011,PHILLIPS 66 SANTA MARIA REFINERY,1006099,2555 WILLOW ROAD,35.038889,-120.589722,ARROYO GRANDE,SAN LUIS OBISPO COUNTY,CA,93420,ConocoPhillips (100%),241097,"C,Y"
2011,Spire Alabama,1005967,2101 6th Avenue North,33.520058,-86.807637,BIRMINGHAM,JEFFERSON,AL,35203,ENERGEN CORP (100%),240680,"NN,W"
2011,Riverside (1927),1000693,3100 MARSHALL ST NE,45.0203,-93.2753,MINNEAPOLIS,Hennepin,MN,55401,XCEL ENERGY INC (100%),240489,"C,D"
2011,WESTERN SUGAR COMPANY,1000019,2100 E. OVERLAND DR.,41.859603,-103.637032,SCOTTSBLUFF,SCOTTS BLUFF COUNTY,NE,69361,WESTERN SUGAR COOPERATIVE (100%),240467,"C,S"
2011,Glen Lyn,1000962,U S ROUTE 460,37.3704,-80.8639,GLEN LYN,Giles,VA,24093,AMERICAN ELECTRIC POWER (100%),239966,"C,D"
2011,LYONDELL CHEMICAL CHANNELVIEW,1007562,2502 SHELDON RD.,29.816654,-95.107603,CHANNELVIEW,HARRIS,TX,77530,LYONDELLBASELL (100%),239932,C
2011,Ultra Resources/Green River Basin,1009125,116 inverness drive east,39.56501,-104.86522,Englewood,DOUGLAS COUNTY,CO,80112,Ultra Petroleum Energy Corporation (100%),239404,W
2011,REM 305 Michigan Basin - PRODUCTION,1009101,"10691 East Carter Rd, Suite 201",44.78065,-85.63963,Traverse City,LEELANAU COUNTY,MI,49684,CHEVRON CORP (100%),239293,W
2011,ARCELORMITTAL PLATE LLC,1003668,139 MODENA RD,39.98301,-75.82791,COATESVILLE,CHESTER,PA,19320,ArcelorMittal USA LLC (100%),239266,"C,Q"
2011,"Chesapeake Operating LLC, 430 - Permian Basin",1009313,6100 N. Western Avenue,35.5220651,-97.5301397,Oklahoma City,Oklahoma,OK,73118,CHESAPEAKE ENERGY CORP (100%),239095,W
2011,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,1006256,4200 HWY 190 W,30.8627,-93.3751,DERIDDER,BEAUREGARD,LA,70634,BOISE INC (100%),238618,"AA,C,TT"
2011,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",1000602,1000 JONESBORO RD HWY 34,32.486859,-92.151686,WEST MONROE,OUACHITA,LA,71292,Graphic Packaging Holding Company (100%),237598,"AA,C"
2011,BREVARD CO BOARD OF COUNTY COMMISSIONERS,1005023,2250 ADAMSON ROAD,28.395857,-80.820761,COCOA,BREVARD COUNTY,FL,32926,Brevard County Board of Commissioners (100%),237577,"C,HH"
2011,VERSO ANDROSCOGGIN LLC,1000593,300 RILEY RD,44.5047,-70.2403,JAY,FRANKLIN,ME,4239,Verso Paper Corporation (100%),237375,"AA,C,TT"
2011,"Argos San Juan, Corp.",1006164,"Road PR-2, Km 26.7",18.3944,-66.2976,Dorado,DORADO,PR,646,ESSROC CEMENT CO (100%),237326,"C,H"
2011,CAMELOT LANDFILL,1007780,580 HUFFINES BLVD,33.043321,-96.945276,LEWISVILLE,DENTON,TX,75056,City of Farmers Branch (100%),237223,HH
2011,"GP Big Island, LLC",1000273,9363 Lee Jackson Hwy,37.534,-79.357,BIG ISLAND,Bedford,VA,24526,"Koch Industries, Inc. (100%)",237108,"AA,C,TT"
2011,"Indorama Ventures, Xylenes and PTA, LLC",1000325,1401 FINLEY ISLAND ROAD,34.64,-87.0583,DECATUR,Morgan,AL,35601,BP America Inc (100%),236670,"C,PP"
2011,CONESTOGA LANDFILL,1002556,420 Quarry Road,40.123384,-75.895918,MORGANTOWN,CHESTER,PA,19543,Republic Services Inc. (100%),236646,"C,HH"
2011,OHL NGLP Medford Plant,1004418,25923 US Highway 81,36.77686,-97.75521,MEDFORD,GRANT,OK,73759,"ONEOK Partners, L.P. (100%)",236566,"C,NN,W"
2011,WHEELABRATOR WESTCHESTER LP,1004244,1 CHARLES PT AVE,41.277115,-73.942428,PEEKSKILL,WESTCHESTER,NY,10566,WASTE MANAGEMENT INC (100%),235935,C
2011,MC 809 A,1002569,,28.15402604,-89.10355357,Offshore,,LA,0,Shell Petroleum Inc (100%),235421,"C,W"
2011,National Fuel Gas Distribution Corporation,1003066,6363 Main Street,42.96609,-78.71452,Williamsville,ERIE COUNTY,NY,14221,National Fuel Gas Company (100%),235300,"NN,W"
2011,PRINCE GEORGES COUNTY BROWN STATION ROA,1002655,3500-C BROWN STATION ROAD,38.84543,-76.78459,UPPER MARLBORO,PRINCE GEORGE'S COUNTY,MD,20774,"Prince George's County Government, Department of Environmental Resources, Waste Management Division (100%)",235120,"C,HH"
2011,Sycamore Ridge Landfill/Victory Landfill,1004476,5261 East Cottom Road,39.310114,-87.331644,Pimento,VIGO COUNTY,IN,47866,"Republic Services, Inc. (100%)",235119,"C,HH"
2011,CITY OF FORT WORTH SOUTHEAST LANDFILL,1006224,6288 Salt Road,32.64838,-97.23834,KENNEDALE,TARRANT COUNTY,TX,76140,City of Fort Worth (100%),234785,HH
2011,Oxbow Calcining LLC,1003823,2200 Brooklawn Drive,30.58348,-91.240545,Baton Rouge,EAST BATON ROUGE,LA,70807,"OXBOW CARBON & MINERALS HOLDINGS, INC (100%)",234488,C
2011,"New-Indy Ontario, LLC",1005938,5100 JURUPA ST,34.04807,-117.53933,ONTARIO,SAN BERNARDINO COUNTY,CA,91761,TEMPLE-INLAND INC (100%),234129,C
2011,"Famcor Oil, Inc.",1010220,11757 Katy Freeway Suite 850,29.7842,-95.59301,Houston,HARRIS,TX,77079,"Famcor Oil, Inc. (100%)",233967,W
2011,SEADRIFT COKE L.P.,1006359,8618 STATE HIGHWAY 185 NORTH,28.51343,-96.794646,PORT LAVACA,CALHOUN,TX,77979,GRAFTECH INTERNATIONAL LTD (100%),233658,"C,Y"
2011,Newfield.395.Williston Basin,1009261,"4 Waterway Square Place, Suite 100",30.16047,-95.455938,The Woodlands,MONTGOMERY,TX,77380,NEWFIELD EXPLORATION CO (100%),233438,W
2011,KRIPPLE KREEK GAS PLANT,1005431,1988 BRIAR CREEK RD,33.52957,-97.87651,BOWIE,MONTAGUE COUNTY,TX,76230,"EOG RESOURCES, INC (100%)",233285,"C,W"
2011,CHAPARRAL STEEL MIDLOTHIAN PLANT,1005344,300 WARD ROAD,32.458249,-97.036607,MIDLOTHIAN,ELLIS,TX,76065,GERDAU AMERISTEEL US INC (100%),233199,"C,Q"
2011,KING GEORGE LANDFILL INC - WM,1007674,10376 BULLOCK DRIVE,38.277541,-77.314301,KING GEORGE,KING GEORGE,VA,22485,"King George County, Virginia (100%)",232230,"C,HH"
2011,BREITBURN OPERATING LP-BASIN 535,1010157,"20 SHOSHONE AVE., STE B",41.50926,-109.47323,GREEN RIVER,SWEETWATER,WY,82935,BreitBurn Energy Partners L.P. (100%),232207,W
2011,BLUE RIDGE LANDFILL,1005891,2200 FM 521,29.555893,-95.441863,FRESNO,FORT BEND,TX,77545,"Republic Services, Inc. (100%)",232203,HH
2011,Yucca Power Plant,1001424,7522 S SOMERTON AVE,32.7214,-114.7097,YUMA,Yuma,AZ,85364,PINNACLE WEST CAPITAL CORP (71%); IMPERIAL IRRIGATION DISTRICT (29%),232148,"C,D"
2011,RIVERVIEW LAND PERSERVE,1003601,20863 GRANGE ROAD,42.156323,-83.212122,RIVERVIEW,WAYNE,MI,48192,City of Riverview (100%),231891,"C,HH"
2011,WASTE MANAGEMENT SKYLINE LANDFILL,1007852,1201 N CENTRAL AVE,32.54992,-96.66561,FERRIS,ELLIS,TX,75125,"Waste Management, Inc. (100%)",231843,"C,HH"
2011,EAST TEXAS GAS PLANT,1006407,2628 US 79 NORTH,32.187876,-94.261875,CARTHAGE,PANOLA,TX,75633,"DCP MIDSTREAM PARTNERS, LP (50%); CONOCO PHILLIPS (25%); SPECTRA ENERGY CORP (25%)",231833,"C,NN,W"
2011,O-N MINERALS (LUTTRELL) CO.,1002722,486 CLINCH VALLEY ROAD,36.22911,-83.71536,LUTTRELL,UNION COUNTY,TN,37779,"Carmeuse Lime, Inc. (100%)",231352,"C,S"
2011,W H Weatherspoon Steam Electric Plant,1000829,491 POWER PLANT ROAD,34.5889,-78.975,LUMBERTON,Robeson,NC,28358,PROGRESS ENERGY INC (100%),231133,"C,D"
2011,"Chesapeake Appalachia LLC, 160 - Appalachian Basin",1008521,6100 N. Western Avenue,35.5220651,-97.5301397,Oklahoma City,Oklahoma,OK,73118,CHESAPEAKE ENERGY CORP (100%),230946,W
2011,Cherokee County Cogen,1007184,132 PEOPLES CREEK RD,35.0727,-81.613,GAFFNEY,Cherokee,SC,29340,"Cherokee County Cogeneration Partners, LLC (100%)",230867,D
2011,T C Ferguson Power Plant,1000996,2001 FERGUSON RD,30.558,-98.3705,MARBLE FALLS,Llano,TX,78654,LOWER COLORADO RIVER AUTHORITY (100%),230741,D
2011,Station 523 (Cocodrie Compressor Station),1009892,8244 Hwy. 56,29.24884,-90.66038,Chauvin,TERREBONNE PARISH,LA,70344,EL PASO CORP (100%),230533,"C,W"
2011,MEDICAL AREA TOTAL ENERGY PLANT,1000580,474 BROOKLINE AVE,42.336667,-71.108333,BOSTON,SUFFOLK,MA,2215,"MAYFLOWER ENERGY PARTNERS, LLC (100%)",229339,C
2011,Thunder Creek Gas Services Buckshot Gas Plant,1003848,45 Natural Bridge Road,42.788059,-105.613954,Douglas,CONVERSE,WY,82633,"Thunder Creek Gas Services, LLC (100%)",229145,"C,W"
2011,Armstrong Gas Plant,1004087,13072 FM 682,29.133889,-97.039161,Yoakum,LAVACA,TX,77995,"Enterprise Hydrocarbons, LP (100%)",228661,"C,NN,W"
2011,SHOUP GAS PROCESSING AND FRACTIONATION PLANT,1005002,802 MCKINZIE ROAD,27.79914,-97.57217,CORPUS CHRISTI,NUECES COUNTY,TX,78410,"Enterprise Hydrocarbons, L.P. (100%)",228533,"C,NN,W"
2011,Cromby,1000896,100 CROMBY ROAD,40.1514,-75.5306,PHOENIXVILLE,Chester,PA,19460,EXELON CORP (100%),228516,"C,D"
2011,Marathon Oil Cody - Green River Basin (AAPG Basin Number 535),1008072,1501 Stampede Ave,44.51884,-109.05642,Cody,PARK COUNTY,WY,82414,Marathon Oil Company (100%),228047,W
2011,SAND VALLEY LANDFILL,1006304,3345 COUNTY ROAD 209,34.342,-85.862,COLLINSVILLE,DEKALB COUNTY,AL,35961,"Republic Services, Inc. (100%)",227900,HH
2011,Prosperity Mine,1007532,6594 West State Road 56,38.481389,-87.388333,Petersburg,PIKE COUNTY,IN,47567,Vectren Fuels (100%),227611,FF
2011,BOWIE NO. 2 MINE,1007215,43659 Bowie Road,38.93268,-107.54603,PAONIA,DELTA COUNTY,CO,81428,Cedars LLC (100%),227588,FF
2011,Air Quality Mine,1001685,3609 South Hart Street,38.62569,-87.44488,Vincennes,KNOX COUNTY,IN,47591,Peabody Energy Corporation (100%),227452,"C,FF"
2011,"South Bend Ethanol, LLC.",1000415,3201 W CALVERT ST,41.6552,-86.2962,SOUTH BEND,St. Joseph,IN,46613,New Energy Corp. (100%),227049,"C,II,PP"
2011,Greenwood,1001012,7000 KILGORE,43.1056,-82.6964,AVOCA,Saint Clair,MI,48006,DTE ENERGY CO (100%),226977,"C,D"
2011,Nelson Gardens Landfill,1011256,8963 Nelson Road,29.32697,-98.667861,San Antonio,BEXAR COUNTY,TX,78223,City of San Antonio (100%),226915,HH
2011,ASH GROVE CEMENT COMPANY-MONTANA CITY,1002531,100 HIGHWAY 518,46.54448,-111.92062,CLANCY,JEFFERSON,MT,59634,ASH GROVE CEMENT CO (100%),226547,"C,H"
2011,"PILKINGTON NORTH AMERICA, INC.",1003849,13121 ROCKY FORD RD.,34.74942,-79.394945,LAURINBURG,SCOTLAND,NC,28352,"Pilkington North America, Inc. (100%)",226508,"C,N"
2011,Francisco Underground Mine,1001684,1225 North 725 E,38.33833,-87.43099,Francisco,GIBSON COUNTY,IN,47649,Peabody Energy Corporation (100%),226264,"C,FF"
2011,Air Products LLC - Corpus Christi,1004442,5401 Up River Road,27.809555,-97.457489,Corpus Christi,NUECES,TX,78407,AIR PRODUCTS & CHEMICALS INC (100%),226260,P
2011,Aera Energy Coalinga,1006405,29010 Shell Road,36.24005,-120.32416,Coalinga,FRESNO COUNTY,CA,93210,SHELL OIL CO (51.8%); EXXONMOBIL CORP (48.2%),226195,C
2011,Dave Gates Generating Station,1007439,241-A Willow Glen Road,46.1066,-112.8755,Anaconda,Deer Lodge,MT,59711,NORTHWESTERN ENERGY CORP (100%),225973,"C,D"
2011,SHERWIN ALUMINA PLANT,1006900,4633 HIGHWAY 361,27.88675,-97.27475,GREGORY,SAN PATRICIO,TX,78359,Sherwin Alumina Company LLC (100%),225962,C
